doc_idx,phrase_idx,count
29,252,1
29,325,1
29,762,1
29,474,1
29,1002,1
29,526,1
29,11,1
29,1549,2
29,591,3
29,5907,1
29,3,2
29,549,1
29,372,1
29,4294,2
29,9620,1
29,1492,1
29,240,1
29,7869,1
29,293,1
29,32,2
29,1453,2
29,3058,1
29,1288,1
29,6329,1
29,6343,1
29,2819,1
29,239,1
29,690,1
29,4455,1
29,589,2
29,350,1
29,284,1
29,8394,1
29,1352,1
29,648,1
29,480,1
29,5639,1
29,4349,1
29,112,2
29,7,1
29,1075,1
29,667,1
29,9664,1
29,3459,1
29,4875,1
29,2183,1
29,1385,1
29,1208,1
29,3261,1
29,2203,1
29,35,1
29,3876,1
29,5575,1
29,3114,1
29,1433,1
29,8087,1
29,1913,1
29,473,1
29,5118,1
29,3091,1
29,2162,1
29,2544,1
29,1766,1
30,2,1
30,125,1
30,198,1
30,327,1
30,159,1
30,4285,1
30,677,2
30,5395,1
30,1,2
30,924,2
30,726,1
30,7,1
30,3138,1
30,4066,1
30,1239,1
30,5,1
30,285,1
30,4297,1
30,553,1
30,6035,1
30,118,1
30,37,4
30,341,4
30,2279,2
30,5348,1
30,12,1
30,4449,1
30,288,1
30,75,1
30,23,2
30,962,4
30,6340,1
30,755,1
30,3,2
30,9279,1
30,52,1
30,27,1
30,413,1
30,1932,1
30,2876,1
30,1242,1
30,3060,1
30,115,1
30,8684,1
30,1051,1
30,625,1
30,6,1
30,811,1
30,780,1
30,1249,1
30,1747,3
30,377,3
30,236,1
30,3293,1
30,302,1
30,4926,1
30,8726,1
30,1407,1
30,0,2
30,2178,1
30,559,1
30,7922,1
30,1191,1
30,333,1
30,3143,1
30,2833,1
31,566,1
31,241,1
31,270,1
31,3693,1
31,2,1
31,148,1
31,535,2
31,1172,1
31,5715,1
31,4,2
31,3890,1
31,1246,1
31,729,1
31,174,1
31,5,2
31,1305,1
31,235,1
31,199,1
31,105,1
31,44,1
31,0,4
31,1437,1
31,1865,1
31,1259,1
31,24,1
31,2906,1
31,104,1
31,1589,1
31,4847,1
31,3959,1
31,8469,1
31,4666,1
31,3457,1
31,14,2
31,9190,1
31,12,1
31,78,1
31,7036,1
31,682,1
31,3274,1
31,2699,1
31,108,1
31,49,1
31,9007,1
31,31,1
