phrase_idx,phrase,n_docs,total_count,zeta,direction
8470,standard_error,9,11,-1.76004664974975,low_read
8464,specification_is,11,11,-1.76004664974975,low_read
8200,is_convex,10,11,-1.76004664974975,low_read
8395,proposed_which,11,11,-1.76004664974974,low_read
8072,examples_and,11,11,-1.76004664974974,low_read
8118,from_capital,8,11,-1.76004664974974,low_read
8407,rank_dependent,6,11,-1.76004664974974,low_read
8127,games_that,11,11,-1.76004664974973,low_read
7862,aggregate_production,9,11,-1.76004664974973,low_read
7889,and_discussed,11,11,-1.76004664974973,low_read
8002,constraints_in,10,11,-1.76004664974973,low_read
8374,preference_theory,9,11,-1.76004664974973,low_read
7872,an_autoregressive,10,11,-1.76004664974972,low_read
8483,substitutability_between,11,11,-1.76004664974972,low_read
8391,production_technology,11,11,-1.76004664974972,low_read
8301,of_multi,10,11,-1.76004664974972,low_read
8480,structural_equations,10,11,-1.76004664974972,low_read
8342,our_tests,7,11,-1.76004664974971,low_read
8575,the_temporary,8,11,-1.7600466497497,low_read
8144,here_it,11,11,-1.7600466497497,low_read
8351,pareto_improving,10,11,-1.7600466497497,low_read
8363,policy_instruments,10,11,-1.7600466497497,low_read
8120,from_simple,11,11,-1.76004664974969,low_read
7859,agent_can,11,11,-1.76004664974969,low_read
7972,can_achieve,10,11,-1.76004664974969,low_read
8350,parameters_is,11,11,-1.76004664974969,low_read
8074,excess_burden,6,11,-1.76004664974968,low_read
8682,with_stochastic,10,11,-1.76004664974967,low_read
7916,approach_of,10,11,-1.76004664974966,low_read
8570,the_slutsky,8,11,-1.76004664974965,low_read
8478,strategic_substitutes,6,11,-1.76004556857071,low_read
223,we_estimate,153,165,1.75782850510442,high_read
2274,panel_of,31,32,1.75458299189738,high_read
418,concept_of,92,109,-1.75045564235298,low_read
499,of_equilibrium,81,98,-1.74937022315063,low_read
1134,equilibrium_with,48,54,-1.74071902461311,low_read
1546,as_special,43,43,-1.73582019703919,low_read
381,evidence_of,107,117,1.73487408250296,high_read
2748,are_significantly,27,27,1.73487408093949,high_read
4658,the_bottom,16,18,1.7348740808872,high_read
2871,workers_who,23,27,1.73487408088683,high_read
4613,quarter_of,18,18,1.7348740808863,high_read
4636,significantly_lower,17,18,1.73487408088626,high_read
4644,study_examines,18,18,1.73487408088623,high_read
4517,households_with,16,18,1.73487408088616,high_read
4433,and_increase,18,18,1.73487408088614,high_read
4713,wage_growth,12,18,1.73487408086785,high_read
4511,hard_to,15,18,1.73487408086776,high_read
4520,impacts_on,15,18,1.7348740808677,high_read
4515,higher_prices,15,18,1.73487408086769,high_read
2233,at_any,31,32,-1.72759314719833,low_read
2276,parameters_are,29,32,-1.72759314719828,low_read
2228,are_proposed,32,32,-1.72759314719824,low_read
1172,model_which,50,53,-1.72096417567796,low_read
523,utility_functions,74,95,-1.71652095393606,low_read
2349,is_positively,31,31,1.71474879661586,high_read
2387,the_findings,31,31,1.71474879661567,high_read
2364,paper_tests,31,31,1.71474879658033,high_read
2339,firm_level,27,31,1.71474879658027,high_read
2363,paper_estimates,31,31,1.71474879658003,high_read
1610,in_models,41,42,-1.7109213156271,low_read
1594,conditions_on,42,42,-1.71092131562709,low_read
1620,ordinary_least,38,42,-1.71092131562707,low_read
3752,devoted_to,20,21,-1.71091940178276,low_read
3797,independence_of,18,21,-1.71091940178273,low_read
3751,derivation_of,21,21,-1.71091940178272,low_read
3761,equilibrium_analysis,18,21,-1.71091940178272,low_read
3841,of_tests,20,21,-1.71091940178271,low_read
3881,the_familiar,21,21,-1.71091940178269,low_read
3773,for_identification,18,21,-1.71091940178266,low_read
3903,time_periods,16,21,-1.71091940178262,low_read
3732,brownian_motion,18,21,-1.71091940178261,low_read
3763,estimation_is,20,21,-1.71091940178257,low_read
3800,is_described,20,21,-1.7109182327802,low_read
3760,equation_model,20,21,-1.71091823278019,low_read
3889,the_prior,13,21,-1.71091823278012,low_read
3842,of_traders,19,21,-1.71091823278009,low_read
111,data_from,239,247,1.70965039507646,high_read
1498,evidence_suggests,44,44,1.7065782183565,high_read
3683,third_of,22,22,1.7065782183269,high_read
3622,new_evidence,22,22,1.70657821832671,high_read
3534,and_health,21,22,1.70657821832631,high_read
3530,an_instrument,22,22,1.70657821832618,high_read
3596,incentives_and,22,22,1.70657821832614,high_read
3700,twentieth_century,22,22,1.70657821832611,high_read
2016,findings_are,34,35,1.69937111097739,high_read
2009,can_account,35,35,1.69937111097617,high_read
2006,benefit_from,34,35,1.69937111095085,high_read
2072,the_variation,27,35,1.69937111095053,high_read
626,the_null,63,83,-1.69821807206366,low_read
518,decline_in,82,96,1.69607707539457,high_read
2369,provided_that,31,31,-1.69394042168432,low_read
2337,equilibria_and,29,31,-1.6939387422262,low_read
1803,strong_evidence,38,39,1.68723700928393,high_read
6958,social_insurance,12,13,1.68723700926295,high_read
2896,by_comparing,26,26,1.68723700926288,high_read
7025,the_old,13,13,1.68723700926288,high_read
2964,positively_correlated,25,26,1.68723700926278,high_read
6812,of_early,12,13,1.6872370092625,high_read
1806,that_were,35,39,1.68723700926244,high_read
6982,than_previously,13,13,1.68723700926241,high_read
7015,the_impacts,13,13,1.68723700926234,high_read
6777,match_the,12,13,1.68723700925589,high_read
7093,using_large,13,13,1.68723700925587,high_read
6909,profits_by,13,13,1.68723700925578,high_read
7021,the_legal,13,13,1.68723700925576,high_read
6894,presents_evidence,13,13,1.68723700925568,high_read
7058,three_types,13,13,1.68723700925559,high_read
6874,past_years,13,13,1.68723700925551,high_read
6544,article_examines,13,13,1.68723700925542,high_read
6552,average_productivity,10,13,1.68723700925542,high_read
6852,or_no,13,13,1.6872370092554,high_read
2916,family_size,13,26,1.68723700925515,high_read
6900,prices_than,12,13,1.68723700925341,high_read
6925,reliance_on,11,13,1.6872370092534,high_read
6748,is_socially,12,13,1.68723700925338,high_read
6684,government_to,11,13,1.6872370092532,high_read
6573,case_study,12,13,1.68723700925318,high_read
6770,lower_income,11,13,1.68723700925314,high_read
6977,tax_reform,10,13,1.68723700925291,high_read
6632,during_recessions,9,13,1.68723700925275,high_read
6990,that_money,11,13,1.68723700925245,high_read
7062,to_create,12,13,1.68723700925209,high_read
1678,of_moments,39,41,-1.68533063747814,low_read
1698,the_linear,34,41,-1.68533063747814,low_read
1221,capital_goods,32,51,-1.68012575679309,low_read
1235,is_considered,51,51,-1.68012575679304,low_read
1544,and_percent,38,43,1.67741749205393,high_read
1000,half_of,58,60,1.67317803751278,high_read
2408,and_after,30,30,1.67317803731987,high_read
2478,the_median,23,30,1.67317803731311,high_read
4910,market_share,15,17,1.66249640359759,high_read
2119,low_income,31,34,1.66249640359713,high_read
5113,with_larger,16,17,1.66249640359387,high_read
4886,investigates_whether,17,17,1.66249640359355,high_read
4731,about_half,17,17,1.66249640359354,high_read
4863,higher_levels,17,17,1.66249640359349,high_read
4966,period_we,17,17,1.66249640359278,high_read
1275,variables_are,45,50,-1.65900652276841,low_read
2407,also_shown,30,30,-1.6590052476123,low_read
4035,namely_the,20,20,-1.65900524761211,low_read
3970,conjunction_with,20,20,-1.65900449012554,low_read
4010,in_conjunction,20,20,-1.65900449012554,low_read
9517,the_indirect,10,10,-1.65900449012553,low_read
4045,of_observations,19,20,-1.65900449012543,low_read
4075,regard_to,18,20,-1.65900449012538,low_read
4115,to_define,20,20,-1.65900449012538,low_read
4102,the_residual,15,20,-1.65900449012535,low_read
4020,is_fully,18,20,-1.65900449012535,low_read
4070,properties_are,19,20,-1.65900449012533,low_read
4099,the_proof,20,20,-1.6590044901253,low_read
8876,constant_relative,9,10,-1.65900404089899,low_read
9549,these_functions,10,10,-1.65900404089898,low_read
8943,empirical_example,10,10,-1.65900404089898,low_read
8731,and_computational,9,10,-1.65900404089897,low_read
8732,and_constant,10,10,-1.65900404089897,low_read
8738,and_equilibrium,10,10,-1.65900404089897,low_read
9007,force_the,10,10,-1.65900404089897,low_read
8799,be_rationalized,9,10,-1.65900404089896,low_read
8724,an_underlying,10,10,-1.65900404089895,low_read
8985,factor_proportions,9,10,-1.65900404089895,low_read
8803,been_developed,10,10,-1.65900404089895,low_read
9577,to_equilibrium,10,10,-1.65900404089894,low_read
8809,between_long,8,10,-1.65900404089893,low_read
8750,and_nonparametric,8,10,-1.65900404089893,low_read
9649,which_cannot,10,10,-1.65900404089893,low_read
9645,when_only,10,10,-1.65900404089892,low_read
8900,curve_the,9,10,-1.65900404089892,low_read
8709,also_consider,10,10,-1.65900404089891,low_read
8691,actual_behavior,9,10,-1.65900404089891,low_read
9330,policy_maker,8,10,-1.65900404089891,low_read
9263,of_quantity,10,10,-1.65900404089891,low_read
9064,if_both,10,10,-1.65900404089891,low_read
9058,holds_in,10,10,-1.6590040408989,low_read
8802,been_analyzed,10,10,-1.6590040408989,low_read
8889,convergence_and,10,10,-1.6590040408989,low_read
8774,are_valid,10,10,-1.6590040408989,low_read
8914,discrete_and,10,10,-1.6590040408989,low_read
9655,which_takes,9,10,-1.65900404089889,low_read
8921,distributions_the,10,10,-1.65900404089889,low_read
9627,variables_for,10,10,-1.65900404089889,low_read
9010,formulas_for,10,10,-1.65900404089889,low_read
8795,be_inconsistent,10,10,-1.65900404089889,low_read
9023,function_from,10,10,-1.65900404089889,low_read
8794,be_as,10,10,-1.65900404089889,low_read
9132,involves_the,10,10,-1.65900404089888,low_read
9165,limits_of,10,10,-1.65900404089888,low_read
9193,model_selection,9,10,-1.65900404089888,low_read
9317,period_are,10,10,-1.65900404089888,low_read
9342,presents_general,10,10,-1.65900404089888,low_read
9310,part_ii,10,10,-1.65900404089888,low_read
9097,in_special,10,10,-1.65900404089887,low_read
8824,by_either,10,10,-1.65900404089887,low_read
9373,quantiles_of,9,10,-1.65900404089887,low_read
9245,of_inference,9,10,-1.65900404089887,low_read
9176,made_for,10,10,-1.65900404089887,low_read
8926,dynamic_behavior,10,10,-1.65900404089886,low_read
9646,where_some,10,10,-1.65900404089886,low_read
9189,may_well,10,10,-1.65900404089886,low_read
9251,of_lagged,10,10,-1.65900404089886,low_read
8825,by_extending,10,10,-1.65900404089885,low_read
8780,assumptions_in,10,10,-1.65900404089885,low_read
9556,this_kind,10,10,-1.65900404089885,low_read
9453,statics_results,10,10,-1.65900404089885,low_read
9358,procedure_which,10,10,-1.65900404089885,low_read
9146,is_valid,9,10,-1.65900404089884,low_read
9126,interest_the,9,10,-1.65900404089884,low_read
9452,statement_of,10,10,-1.65900404089884,low_read
8846,cash_balances,9,10,-1.65900404089884,low_read
9299,or_without,10,10,-1.65900404089884,low_read
9409,rule_can,10,10,-1.65900404089883,low_read
9629,vector_autoregression,10,10,-1.65900404089883,low_read
9664,with_production,10,10,-1.65900404089883,low_read
9349,price_stability,8,10,-1.65900404089883,low_read
9350,price_uncertainty,8,10,-1.65900404089883,low_read
8863,computed_by,10,10,-1.65900404089883,low_read
9079,in_discrete,9,10,-1.65900404089883,low_read
9375,quite_general,10,10,-1.65900404089883,low_read
8954,equilibrium_to,10,10,-1.65900404089883,low_read
9059,horizon_and,10,10,-1.65900404089882,low_read
9461,supply_function,7,10,-1.65900404089882,low_read
9232,of_distributions,10,10,-1.65900404089882,low_read
9293,optimization_problems,10,10,-1.65900404089882,low_read
8877,constraint_the,9,10,-1.65900404089881,low_read
9386,relate_the,10,10,-1.6590040408988,low_read
9398,restrictions_that,10,10,-1.65900404089879,low_read
9433,simulation_study,10,10,-1.65900404089879,low_read
8960,established_by,10,10,-1.65900404089879,low_read
8870,confidence_set,7,10,-1.65900404089879,low_read
9656,which_yields,9,10,-1.65900404089878,low_read
8743,and_give,10,10,-1.65900404089876,low_read
9454,structures_of,8,10,-1.65900377494892,low_read
9536,the_uniform,10,10,-1.65900377494891,low_read
8933,economies_where,10,10,-1.6590037749489,low_read
9138,is_indicated,10,10,-1.6590037749489,low_read
8905,debt_management,5,10,-1.65900377494886,low_read
9564,time_aggregation,6,10,-1.65900377494886,low_read
9513,the_friedman,7,10,-1.65900377494886,low_read
9304,output_levels,9,10,-1.65900377494885,low_read
8817,briefly_discussed,10,10,-1.65900377494885,low_read
9626,value_function,8,10,-1.65900377494884,low_read
8953,equilibrium_strategies,7,10,-1.65900377494884,low_read
9071,impulse_responses,6,10,-1.65900377494883,low_read
8893,core_and,8,10,-1.65900377494882,low_read
9389,relationship_of,9,10,-1.65900377494881,low_read
9494,the_accuracy,8,10,-1.65900377494881,low_read
8885,contingent_contracts,7,10,-1.65900377494881,low_read
9514,the_household's,7,10,-1.6590037749488,low_read
9545,theorem_of,10,10,-1.65900377494879,low_read
9005,for_simple,10,10,-1.65900377494877,low_read
9502,the_concepts,10,10,-1.65900377494877,low_read
8806,behavior_can,9,10,-1.65900377494877,low_read
9362,production_cost,6,10,-1.65900377494875,low_read
8752,and_poor,9,10,-1.65900377494875,low_read
8793,bargaining_games,7,10,-1.65900377494873,low_read
8924,double_auction,8,10,-1.65900377494873,low_read
9501,the_cases,10,10,-1.65900377494873,low_read
9449,stability_is,9,10,-1.65900377494873,low_read
9032,games_are,8,10,-1.65900377494872,low_read
9196,monetary_aggregates,5,10,-1.65900352509255,low_read
369,nash_equilibrium,82,119,-1.65006382935069,low_read
946,these_findings,61,63,1.64733880945205,high_read
3877,the_division,18,21,1.64733880944272,high_read
3821,nineteenth_century,19,21,1.64733880944263,high_read
3737,can_increase,21,21,1.64733880944008,high_read
3918,we_observe,21,21,1.64733880944006,high_read
3931,year_of,20,21,1.64733880944004,high_read
3887,the_mid,20,21,1.64733880943974,high_read
3885,the_historical,20,21,1.64733880943961,high_read
3869,than_they,16,21,1.64733880943885,high_read
833,if_and,61,69,-1.64361919419528,low_read
1022,second_order,44,59,-1.64102838551255,low_read
1026,the_utility,49,59,-1.64102838551255,low_read
1284,equilibria_are,48,49,-1.63739057532162,low_read
1253,across_countries,38,50,1.63709869970579,high_read
3129,the_american,22,25,1.63709869970573,high_read
3063,health_care,18,25,1.63709869970562,high_read
3156,trends_in,23,25,1.63709869970328,high_read
3102,price_dispersion,16,25,1.63709869970243,high_read
335,of_money,90,127,-1.63402263864105,low_read
243,estimation_of,132,156,-1.63191258062015,low_read
682,sequence_of,67,78,-1.63190785896448,low_read
1032,about_percent,51,58,1.62971669808472,high_read
2584,the_causal,29,29,1.62971669806547,high_read
2558,on_us,29,29,1.62971669806547,high_read
429,equilibrium_in,99,107,-1.62940613552722,low_read
846,functions_of,65,68,-1.62797083518624,low_read
2205,the_decline,31,33,1.62414261930677,high_read
2212,the_rise,31,33,1.6241426193012,high_read
2164,by_examining,32,33,1.62414261929909,high_read
1045,special_case,56,58,-1.62269523678614,low_read
2548,not_require,29,29,-1.62269428840945,low_read
2553,of_nonlinear,23,29,-1.62269373642117,low_read
2583,the_balance,19,29,-1.62269373642116,low_read
2581,systems_of,27,29,-1.62269373642115,low_read
2523,each_player,21,29,-1.62269341567369,low_read
1888,exposure_to,31,37,1.61978469282772,high_read
1329,incomplete_information,41,48,-1.61525755855344,low_read
869,is_given,65,67,-1.61205285888899,low_read
4358,the_budget,19,19,-1.60398868559504,low_read
4250,if_an,19,19,-1.60398841720122,low_read
4142,an_aggregate,17,19,-1.6039884172012,low_read
4208,equilibrium_if,18,19,-1.6039884172012,low_read
4266,is_finite,19,19,-1.6039884172012,low_read
4336,said_to,18,19,-1.60398841720119,low_read
4396,under_weak,19,19,-1.60398841720117,low_read
4239,function_which,19,19,-1.60398841720116,low_read
4223,expressed_in,17,19,-1.60398841720115,low_read
4261,independently_of,19,19,-1.60398841720113,low_read
4263,inverse_of,16,19,-1.60398841720106,low_read
4348,take_into,18,19,-1.60398841720105,low_read
4201,dynamic_models,15,19,-1.60398826318639,low_read
614,the_usual,76,85,-1.59766992023404,low_read
883,problem_is,61,66,-1.59585624611838,low_read
879,is_assumed,57,66,-1.59585624611831,low_read
1384,special_cases,44,47,-1.59258192526994,low_read
733,the_basic,69,75,-1.58970876066805,low_read
2636,case_and,25,28,-1.5848979626717,low_read
2684,point_in,27,28,-1.58489796267166,low_read
2669,marginal_utility,25,28,-1.5848977396629,low_read
2660,individual_preferences,23,28,-1.58489773966288,low_read
2702,the_commodity,22,28,-1.58489773966288,low_read
2700,the_adjustment,22,28,-1.58489773966287,low_read
2651,game_with,25,28,-1.58489773966286,low_read
542,after_the,86,92,1.58418928439321,high_read
2626,are_associated,28,28,1.58418928438403,high_read
3259,negative_effect,23,24,1.58418928438393,high_read
1946,by_about,30,36,1.58418928438334,high_read
5347,on_investment,15,16,1.58418928438317,high_read
1950,countries_with,32,36,1.58418928438315,high_read
4110,these_differences,19,20,1.58418928438279,high_read
7209,auctions_are,10,12,1.58418928438277,high_read
5226,financial_incentives,12,16,1.58418928438275,high_read
7648,significant_effects,11,12,1.58418928438268,high_read
7371,have_greater,10,12,1.58418928438264,high_read
7298,easier_to,12,12,1.58418928438261,high_read
5364,policy_changes,14,16,1.5841892843826,high_read
2668,labor_productivity,19,28,1.58418928438259,high_read
7697,that_explains,12,12,1.58418928438259,high_read
2261,model_predicts,31,32,1.58418928438256,high_read
5274,income_per,12,16,1.58418928438255,high_read
5252,half_the,15,16,1.58418928438254,high_read
7333,exogenous_changes,12,12,1.58418928438254,high_read
7829,we_combine,12,12,1.58418928438254,high_read
7646,shocks_on,12,12,1.58418928438253,high_read
7679,supply_shocks,9,12,1.58418928438252,high_read
7461,little_effect,12,12,1.58418928438249,high_read
7660,states_from,12,12,1.58418928438249,high_read
7423,indicating_that,11,12,1.58418928438248,high_read
7330,examine_this,12,12,1.58418928438248,high_read
7736,the_twentieth,12,12,1.58418928438247,high_read
7398,in_female,9,12,1.58418928438244,high_read
5182,competition_between,14,16,1.58418928438243,high_read
7323,estate_tax,7,12,1.58418928438242,high_read
5203,discontinuity_design,16,16,1.58418928438242,high_read
7314,environment_we,12,12,1.58418928438241,high_read
3336,was_not,24,24,1.58418928438241,high_read
7434,is_about,12,12,1.58418928438241,high_read
5234,for_low,14,16,1.58418928438241,high_read
3247,life_expectancy,13,24,1.58418928438239,high_read
7838,why_do,12,12,1.58418928438238,high_read
7825,wage_distribution,6,12,1.58418928438237,high_read
3290,prices_we,24,24,1.58418928438237,high_read
7747,then_use,12,12,1.58418928438237,high_read
7243,changes_on,12,12,1.58418928438235,high_read
7399,in_higher,11,12,1.58418928438231,high_read
7490,more_for,11,12,1.58418928438231,high_read
7129,about_its,12,12,1.58418928438231,high_read
7600,product_quality,9,12,1.5841892843823,high_read
5315,more_often,15,16,1.5841892843823,high_read
7380,housing_market,11,12,1.58418928438226,high_read
7223,benefits_to,12,12,1.58418928438226,high_read
7762,this_policy,11,12,1.58418928438224,high_read
7538,of_significant,12,12,1.58418928438222,high_read
7258,confirm_that,12,12,1.58418928438221,high_read
4018,individual_level,20,20,1.5841892843822,high_read
7720,the_japanese,10,12,1.58418928438215,high_read
7438,is_far,12,12,1.58418928438214,high_read
7828,we_calculate,12,12,1.58418928438213,high_read
7180,and_profits,12,12,1.58418928438211,high_read
7226,black_white,9,12,1.58418928438209,high_read
4072,raising_the,20,20,1.58418928438197,high_read
4017,increased_the,20,20,1.58418928438159,high_read
892,by_means,64,65,-1.57937085873341,low_read
1895,input_output,29,37,-1.57520296203713,low_read
1424,of_equilibria,37,46,-1.56933731127714,low_read
1410,distributed_lag,37,46,-1.56933712001407,low_read
913,condition_for,61,64,-1.56258812524977,low_read
334,models_with,118,127,-1.55408223586276,low_read
1558,income_inequality,30,43,1.55405074534172,high_read
2033,market_power,30,35,1.54722295059973,high_read
934,equivalent_to,59,63,-1.5454972486048,low_read
948,two_stage,52,63,-1.54549651431075,low_read
1133,economy_is,50,54,-1.54549651431074,low_read
4711,variant_of,17,18,-1.54549650681241,low_read
2787,is_equivalent,25,27,-1.54549636383717,low_read
2756,closed_form,27,27,-1.54549636383716,low_read
2810,one_or,26,27,-1.54549636383716,low_read
2737,analogous_to,27,27,-1.54549636383716,low_read
2790,known_that,26,27,-1.54549636383699,low_read
1969,methods_for,34,36,-1.54549636383693,low_read
2798,of_equations,24,27,-1.54549636383689,low_read
1980,satisfy_the,35,36,-1.54549636383686,low_read
4628,sequences_of,15,18,-1.54549635971937,low_read
4683,theory_are,18,18,-1.54549628047673,low_read
4421,allocation_in,17,18,-1.54549628047671,low_read
4677,the_space,17,18,-1.54549628047668,low_read
4622,results_apply,18,18,-1.54549628047666,low_read
4503,function_to,16,18,-1.54549628047665,low_read
4704,unobserved_heterogeneity,13,18,-1.54549628047664,low_read
2825,proof_of,26,27,-1.54549628047657,low_read
4448,aversion_is,17,18,-1.54549628047656,low_read
4540,is_equal,17,18,-1.54549628047654,low_read
4499,for_capital,17,18,-1.54549628047648,low_read
4509,generalized_least,16,18,-1.54549628047647,low_read
4640,stabilization_policy,14,18,-1.54549623437789,low_read
4625,risk_free,15,18,-1.54549623437786,low_read
4444,arrow_debreu,11,18,-1.54549623437781,low_read
137,we_use,215,220,1.53725394754299,high_read
2856,the_year,25,27,1.53639463410826,high_read
2804,of_school,27,27,1.53639463410812,high_read
1131,can_explain,53,54,1.53639463410805,high_read
689,access_to,71,77,1.53394137119721,high_read
257,increases_in,129,150,1.53261778768769,high_read
201,we_examine,170,173,1.53202894338027,high_read
3406,impacts_of,21,23,1.52819264627443,high_read
3485,the_age,21,23,1.52819264627438,high_read
3344,an_experiment,23,23,1.52819264627426,high_read
3387,during_this,23,23,1.52819264627422,high_read
3351,and_significant,22,23,1.52819264627399,high_read
3515,using_new,23,23,1.52819264627394,high_read
3458,product_market,21,23,1.52819264627393,high_read
3470,risk_preferences,14,23,1.5281926462739,high_read
3418,inequality_in,20,23,1.5281926462735,high_read
304,between_and,119,134,1.52654382547757,high_read
444,the_system,76,106,-1.52515204249486,low_read
434,equilibrium_is,96,106,-1.52515204249485,low_read
1171,is_made,52,53,-1.52515181969142,low_read
1499,explanatory_variables,36,44,-1.52102892733473,low_read
1517,revealed_preference,27,44,-1.52102886353822,low_read
985,with_high,60,61,1.52095810792367,high_read
4271,learning_and,19,19,1.5165911405791,high_read
4334,results_support,19,19,1.51659114057905,high_read
4377,this_phenomenon,19,19,1.51659114057892,high_read
4375,these_data,19,19,1.51659114057888,high_read
4394,twice_as,19,19,1.51659114057883,high_read
4312,plants_in,16,19,1.51659114057882,high_read
4256,in_rural,18,19,1.51659114057881,high_read
4310,particularly_in,18,19,1.51659114057871,high_read
4372,their_children,17,19,1.51659114057871,high_read
4267,is_inconsistent,19,19,1.51659114057866,high_read
4222,explanation_is,17,19,1.51659114057859,high_read
2058,simultaneous_equation,28,35,-1.51481034680818,low_read
2112,in_new,30,34,1.50877839816755,high_read
2131,present_model,33,34,1.50877839816729,high_read
2889,be_considered,26,26,-1.50435334034053,low_read
2909,economy_and,26,26,-1.50435319351736,low_read
2957,of_possible,25,26,-1.50435319351736,low_read
2968,random_walk,21,26,-1.50435314963595,low_read
2989,the_natural,21,26,-1.50435314963585,low_read
98,likely_to,222,263,1.50146651711642,high_read
5654,in_europe,12,15,1.49892249513774,high_read
5903,this_evidence,15,15,1.49892249513768,high_read
2456,per_year,28,30,1.49892249513762,high_read
5589,differences_across,14,15,1.49892249513759,high_read
5807,shares_of,13,15,1.49892249513756,high_read
5935,we_conduct,15,15,1.49892249513755,high_read
5611,experimental_design,13,15,1.4989224951375,high_read
5699,low_quality,11,15,1.4989224951375,high_read
5644,highly_correlated,13,15,1.49892249513748,high_read
5867,the_health,14,15,1.49892249513745,high_read
5857,the_collective,12,15,1.49892249513743,high_read
5643,high_levels,15,15,1.4989224951374,high_read
5839,than_by,15,15,1.4989224951374,high_read
5549,between_income,12,15,1.49892249513738,high_read
5522,and_reduce,15,15,1.49892249513735,high_read
2441,little_evidence,28,30,1.49892249513731,high_read
5808,shocks_that,15,15,1.49892249513718,high_read
5761,participate_in,14,15,1.49892249513709,high_read
404,function_is,101,112,-1.4978596522317,low_read
1557,functions_for,41,43,-1.49590240153563,low_read
1100,the_increase,48,56,1.49296019124102,high_read
998,generalization_of,55,60,-1.49225708836094,low_read
1006,reduced_form,51,60,-1.49225708836086,low_read
867,incentives_to,58,67,1.48896472946618,high_read
2936,local_public,23,26,1.48610065397324,high_read
2921,health_and,22,26,1.48610065397309,high_read
1219,who_are,46,52,1.48610065397306,high_read
607,are_given,80,85,-1.48308122963357,low_read
1227,equilibrium_the,49,51,-1.48308115149983,low_read
2142,the_intertemporal,30,34,-1.48308110991426,low_read
2115,is_constructed,33,34,-1.48308110991408,low_read
5112,wide_class,16,17,-1.48308110903277,low_read
4827,endogenous_growth,15,17,-1.48308110903274,low_read
4822,each_case,15,17,-1.48308110903267,low_read
5063,these_assumptions,14,17,-1.48308108781939,low_read
5058,the_stationary,16,17,-1.48308108781937,low_read
4933,of_independent,17,17,-1.48308108781936,low_read
5062,there_will,16,17,-1.48308108781936,low_read
4831,equilibrium_allocations,17,17,-1.48308108781932,low_read
4810,curve_and,16,17,-1.48308108781921,low_read
4983,random_variable,15,17,-1.4830810878192,low_read
4885,into_two,17,17,-1.4830810878192,low_read
4927,of_classical,14,17,-1.48308107610192,low_read
4778,be_extended,17,17,-1.48308107610189,low_read
5043,the_measure,14,17,-1.48308106989966,low_read
5096,two_player,16,17,-1.48308106989963,low_read
4752,and_general,16,17,-1.48308106989962,low_read
4830,equilibria_is,16,17,-1.48308106989953,low_read
4902,labor_ratio,10,17,-1.48308106989953,low_read
4970,presented_for,17,17,-1.48308106989952,low_read
1326,evidence_from,47,48,1.47812467198237,high_read
1606,function_the,40,42,-1.47008185211309,low_read
8325,on_foreign,9,11,1.46873520724404,high_read
8016,credit_markets,10,11,1.46873520724397,high_read
8589,these_facts,11,11,1.46873520724392,high_read
7911,and_worker,11,11,1.46873520724388,high_read
3616,measuring_the,22,22,1.46873520724382,high_read
8550,the_measured,10,11,1.46873520724381,high_read
8235,main_findings,11,11,1.46873520724378,high_read
8610,to_industry,10,11,1.46873520724378,high_read
8641,uses_data,11,11,1.46873520724378,high_read
7861,aggregate_investment,8,11,1.46873520724377,high_read
8656,voters_are,10,11,1.46873520724377,high_read
8089,findings_in,11,11,1.46873520724376,high_read
8508,that_income,11,11,1.46873520724375,high_read
8068,ethnic_groups,10,11,1.46873520724369,high_read
8681,with_percent,11,11,1.46873520724368,high_read
8132,goods_markets,10,11,1.46873520724367,high_read
8397,provide_strong,11,11,1.46873520724367,high_read
8257,more_to,11,11,1.46873520724366,high_read
8455,sharing_and,10,11,1.46873520724365,high_read
8152,higher_income,10,11,1.46873520724364,high_read
8494,tax_policy,11,11,1.46873520724363,high_read
8291,of_financing,11,11,1.46873520724361,high_read
8044,education_we,9,11,1.4687352072436,high_read
8565,the_responses,11,11,1.46873520724358,high_read
7958,buffer_stock,6,11,1.46873520724358,high_read
8661,wealth_accumulation,9,11,1.46873520724356,high_read
7900,and_natural,11,11,1.46873520724355,high_read
8206,is_largely,11,11,1.46873520724355,high_read
8093,fits_the,10,11,1.46873520724354,high_read
8149,high_wages,9,11,1.46873520724353,high_read
8622,to_to,11,11,1.46873520724352,high_read
8447,school_districts,8,11,1.46873520724352,high_read
8658,wage_is,10,11,1.46873520724351,high_read
8133,group_in,10,11,1.4687352072435,high_read
8088,find_support,11,11,1.4687352072435,high_read
8259,near_the,9,11,1.46873520724346,high_read
7879,an_understanding,9,11,1.46873520724346,high_read
8665,western_europe,8,11,1.46873520724346,high_read
8532,the_employer,11,11,1.46873520724345,high_read
7998,conflict_and,10,11,1.46873520724344,high_read
7924,are_on,10,11,1.46873520724344,high_read
8406,ranging_from,10,11,1.46873520724342,high_read
8435,results_do,11,11,1.46873520724339,high_read
8362,policy_choices,9,11,1.46873520724338,high_read
8492,tax_cut,5,11,1.46873520724338,high_read
8253,monitoring_and,10,11,1.46873520724333,high_read
8663,well_documented,11,11,1.4687352072433,high_read
3592,in_india,20,22,1.46873520724327,high_read
